height,weight,age
121.1798373456556,30.178063985273944,0
121.12034675353608,29.8148089732668,0
119.25444009583077,30.159024556422995,0
119.97090032666739,31.033241018992275,0
175.14750854536322,68.21813061713068,1
119.81882109992489,29.186090646100954,0
174.97105174747142,69.88439841608708,1
118.64184598188739,30.305424841220056,0
120.85136900778797,28.73433083972337,0
119.97777598278181,31.513236719926372,0
121.41847116520782,31.523004876828395,0
119.77811926444706,31.05268111667537,0
174.35365680114631,68.90414177083389,1
174.79814070542193,71.07160285361861,1
176.6048942308161,72.15100092741574,1
173.81941100621546,71.84863474307285,1
119.13562763781941,30.43031338033467,0
119.10595549535633,29.358693467934682,0
172.63109951222577,70.59964905719164,1
174.14155093342862,70.1565112904142,1
118.81126645060723,28.998743655571076,0
174.33611807884589,67.80021983003466,1
174.7738457534538,68.93116432347114,1
175.22722745556695,71.88999999054371,1
120.39780465747165,29.086135055044366,0
175.7938731336527,68.96467338229837,1
176.24725911240105,69.5878283863805,1
173.68806577088728,68.39670437333464,1
175.35467247042902,68.09337844573771,1
120.8166123950548,28.560945004887078,0
174.3549940269668,69.60486610664482,1
175.07039546599566,70.43126543318262,1
118.582454462533,29.532467006692798,0
119.84125971663052,28.521235378429765,0
176.47782661568755,71.05489405790063,1
120.38215116629252,29.93907706637823,0
120.76976186685604,30.160629318685142,0
174.97723635188203,70.66762124768219,1
176.68665217011005,70.10201092610838,1
119.6849338372679,29.931311368880717,0
119.31269926658075,29.860545210172912,0
174.41925175099672,70.44844073656415,1
174.09229653843929,71.98178690476556,1
120.76358454413341,30.436942757146987,0
175.31223379596463,70.36223798709527,1
122.04585134658731,30.83454479425607,0
174.23360887667005,70.80403839676714,1
120.78928723974036,28.86963925234851,0
173.9354781372849,70.46203918806975,1
121.05164891726038,30.40833450401523,0
176.12038029133458,69.75499119162768,1
175.1906122948283,68.19668838088481,1
175.22604981513692,68.54572823043361,1
176.64949973803792,72.26943242562206,1
117.78340454572053,30.831942412978496,0
120.65143167307777,30.733668219322187,0
121.53575087215785,32.26305906275728,0
119.8341091795182,28.96321718305769,0
119.28156886569609,30.314763074170195,0
174.9419115854165,71.66195574438515,1
175.18454737435687,69.44084763133867,1
175.11403946362054,71.04564627943562,1
120.44315097540225,32.38310110433733,0
174.91129086216108,71.74441987267716,1
120.5500776988028,30.172382767148772,0
174.93567894330036,70.21366590310082,1
120.40102855965729,30.206056626309337,0
121.60623866348466,31.851667649699696,0
119.3919930629317,29.944900171409408,0
120.59108127642479,30.37240071069174,0
175.2348433892372,68.98134775029054,1
120.1972775626911,30.735200345197512,0
121.81555122093374,31.354543415965836,0
176.20294534049492,70.12128590668847,1
175.46702835326712,69.7445607871957,1
175.55618408889143,69.71432548451176,1
176.67825493686158,68.9573108795646,1
119.91654070859893,30.263011215517437,0
175.4908885506831,69.31822936647129,1
117.95862963133396,27.63705053333696,0
174.79897583131762,70.2095052981164,1
120.30673782095809,27.98813875986042,0
175.19933311768298,68.65760507181415,1
174.0689313785234,70.67041267804919,1
118.9841272731572,28.196716757711446,0
120.35261683990791,28.946303502990478,0
173.73159965372403,69.46386940264117,1
175.45465134161302,71.07343899514649,1
120.70022293922865,31.828728466884627,0
176.08354982134333,70.7223802720709,1
119.45607413300453,28.673453160455765,0
175.65093298276864,68.92718806176123,1
176.51104518583517,69.6562100232542,1
175.71615147492983,67.89859685311299,1
119.84583037185104,30.260341978794056,0
175.32620533641764,69.39957653576637,1
121.3589604305477,28.97014086318119,0
174.2337282061298,69.36759087638198,1
120.08370117696731,29.061207153729878,0
120.94514103122133,30.36600379721814,0
121.07430008479214,30.009287211062134,0
118.23421296816221,30.683349833076775,0
117.1027390585797,28.747063719403034,0
119.73776844011168,30.755475144780696,0
120.67515933747994,30.148842438262985,0
174.55653906871126,69.45158345191018,1
174.52060631696108,68.84654601097316,1
173.55662328100624,68.78638596051746,1
176.2881639289702,68.8880038880329,1
118.9603744492612,30.49556097937384,0
174.612799083873,70.83970534081809,1
173.89318791325064,69.79735991059096,1
118.85671076166982,30.880412877806197,0
118.76798411510757,29.355459205215297,0
119.71661100014889,31.39289948674603,0
175.98747762588442,68.59622236543895,1
120.25831374114507,30.782399952013883,0
118.6018597749337,29.378042295569607,0
118.63106697764228,29.153651172760288,0
176.45729156082785,71.03733773322915,1
119.39353348284332,31.997871527218614,0
174.91008855321144,70.17499757655166,1
122.55919988991627,27.968317406754053,0
174.30303843497143,70.29525123593285,1
175.28817709338938,68.32402530786852,1
120.6081422054852,30.591678300353905,0
119.84805812829539,29.459118656675518,0
175.09163149837605,70.92412670876217,1
118.59284094586232,31.266883934794002,0
120.32976161303601,30.721854966099013,0
119.64355273058116,31.208127302681287,0
121.79079401533043,28.674625206481153,0
118.23083306311457,30.100349556241344,0
175.32569272915975,70.36901158000735,1
119.42271180494535,30.464266844237834,0
120.30576430778972,30.733134402857285,0
174.42592374171528,71.45598564150659,1
120.13562876217618,30.377540074900086,0
175.3857174591381,69.85095379585891,1
176.897853454169,70.6350951777014,1
120.1031055174163,29.52425979724651,0
175.66347511360198,70.31895644169009,1
175.4003087584607,69.48119355827359,1
117.68093267776851,30.593539333501013,0
119.96236394329672,28.89970230525348,0
122.94714053624422,29.367667633744077,0
119.24205493652909,30.322710400731495,0
120.06031087913534,30.90552169825917,0
120.45320145864359,29.04530228977541,0
118.868104900427,31.9083599621991,0
121.22547437811664,30.319226190439686,0
118.57636306653035,29.638382900428986,0
175.36693029836442,70.29575558456473,1
119.8093435002196,29.827887300133607,0
120.9151459678534,30.569152245103325,0
175.7021856827438,69.91361547676561,1
175.16761656016743,70.33177343435695,1
119.25467071836758,30.610159608961965,0
175.72843723480136,68.60865077107154,1
121.89859051184001,31.187043742509484,0
174.22130116676584,70.21351125803596,1
120.99712008610514,30.19714373449299,0
119.13090558283479,29.36039782526348,0
172.85949035839332,70.19970006663347,1
120.29233637355014,28.82961945364506,0
120.79764413164656,30.67683647470714,0
119.7147025288009,31.683689193968736,0
118.41249989131671,29.214162242248815,0
177.50763594159872,70.08961829393334,1
177.8869877896397,70.41454804276154,1
174.38503236993805,69.39026205044054,1
173.26649564173033,68.67921306746659,1
120.26264530667221,29.686869453933387,0
174.3145711305576,68.62700561904674,1
174.94223567985728,70.40364124360386,1
119.58234123291362,29.924391529202307,0
122.21117107691175,30.844292037583276,0
172.62650975897498,70.32695476976207,1
120.76982351697417,28.04968617407183,0
118.83163264277061,30.536319368626646,0
173.88405460298677,70.25786097106956,1
174.54359842802134,70.75426329552053,1
175.48902163974162,71.89631925201027,1
120.38925522770874,29.13096454526199,0
174.123089108082,70.4604174578216,1
175.29085383109035,70.12012296400182,1
174.88944391736987,68.45408730143785,1
119.2244255898511,30.40616571401551,0
175.43120657844003,69.08225273599741,1
175.53787564766245,70.21724637469705,1
174.51423797999027,69.98795964021917,1
174.80015744094814,71.57722894829664,1
118.24961921095698,30.160829852561726,0
173.9720552685415,69.9535523038313,1
120.1258388255249,31.394123459060502,0
175.12834632129162,70.97758755008815,1
174.8912505600147,71.1204862545823,1
120.60027628064991,31.068625323672926,0
173.9868345519199,68.60480834681654,1
173.57714169944902,71.18361450601174,1
120.60263704312437,29.069927010568563,0
120.21284830214528,33.09233070808756,0
177.40306179576336,69.55108542453111,1
117.73418255035946,28.934661326512316,0
174.89702615395933,70.00835549590917,1
174.72788424652725,69.92664854606451,1
175.47766975871073,69.72701976932699,1
174.71729576972604,70.79379036143283,1
175.3018845063516,70.16131398737176,1
121.25484246667861,28.97340200224427,0
120.63272992922569,29.814257566959544,0
119.73208487371231,29.83292310476576,0
119.80305299281285,29.34291627775536,0
177.23938410847313,70.12720109173299,1
174.40331920496212,70.64223222199628,1
121.48338329416816,29.599698424097483,0
175.77774726078704,69.40218937643166,1
173.9465507821023,72.29874427636175,1
174.9632130902981,71.11259528941903,1
120.20000995957697,29.762531274018226,0
175.23716532276418,71.3498378436241,1
174.9146447053166,70.47781161345875,1
119.60932080075938,30.017991303072264,0
174.58509934684912,70.62183519150703,1
172.9072237395861,68.56811250077521,1
176.32034845033004,70.85842762928951,1
174.93373900186498,70.23062569201231,1
118.9785183403537,30.69472948416308,0
175.40158370665392,71.12927080811916,1
176.67702692069722,67.86284767915014,1
121.26010508283588,30.670454233228824,0
119.8815059188099,29.760799909195526,0
119.91899760563635,30.37647184484607,0
120.37174162378666,29.50435368773695,0
120.75983259126113,30.52747089817781,0
175.82460224538136,70.70903428083572,1
120.28955456591865,30.19632700266473,0
176.12785996046017,69.36510194130817,1
174.29770374036988,69.53614972047758,1
119.58497143428795,32.084601032675614,0
120.39679965410009,30.572675839168454,0
174.87325134349408,69.81669674137572,1
173.7002827629816,68.86799518192356,1
118.93105077211763,28.950716972710417,0
174.19913975879356,70.74556501898701,1
175.01396833506976,70.24394079149916,1
118.90943243299907,31.620542887142207,0
119.1531138828095,30.73824727246287,0
175.29095606211828,68.99865242295434,1
119.99686014290037,31.37924690055536,0
120.6075168224272,29.0554579258584,0
120.16751918243926,29.865100861254092,0
174.65213889991932,69.92024863809745,1
122.20107001082123,30.412385789877757,0
120.37639276516909,30.560318913982393,0
175.6062784262108,69.48178001470349,1
175.38101259088563,69.86884784199216,1
176.18363608952075,71.12028273005001,1
176.18802613287752,68.9846262569809,1
119.24896337819999,28.238059285551497,0
120.04309767241185,30.366324129191778,0
174.6497072400012,70.021509505407,1
175.4297761715389,70.87077566347136,1
119.893445582372,28.655097739544505,0
119.21655777791929,28.006960731514514,0
119.33994262366832,29.18685724274797,0
119.77871765251291,30.532347025168022,0
174.07463064174627,70.60656508708351,1
176.12347078280908,69.06856080932035,1
173.28928592100212,71.39373948847366,1
173.70072482320637,67.74009818626342,1
174.59250075459622,69.98163093044828,1
174.02363226543537,70.74378104548747,1
119.13313499113653,29.4401064278218,0
174.2155631125839,70.4875068172295,1
120.25299138409656,31.412070383355225,0
174.94572672204507,70.4257959560065,1
121.3342728534008,31.407783303923637,0
119.19653840342737,30.21711158255651,0
120.71434339382319,30.90312880426251,0
120.31771459566814,30.54881350328802,0
119.90283245863716,31.038508823023488,0
173.6452170268088,69.69293676186531,1
119.19754748267813,31.05403245645999,0
120.05198956267618,29.919870861866848,0
120.6817225850713,30.006114285133645,0
119.98107430308421,29.52690928724701,0
175.39720352726658,70.11926396586651,1
118.72368467042412,28.8035906063104,0
120.01849075953399,31.24341872085775,0
118.9539499742529,29.87019404506679,0
175.16975876857035,69.25481168669133,1
118.83327442225064,28.205833818409054,0
119.4874409190019,30.32210940424004,0
120.1078711954273,29.71905049864006,0
120.23599265759208,29.03382298471015,0
120.47341583568051,30.19971003825673,0
119.00334218899916,29.705744668102692,0
117.94813007947084,29.934756698935235,0
119.6783484629584,29.135992632698354,0
119.86481970573946,31.16343498250617,0
119.30395224881987,30.658358596856385,0
120.53502624331885,32.313028426888124,0
174.0509902495067,70.83643978587736,1
120.79463163607032,29.69555812280266,0
177.20621476215442,69.71307599253032,1
121.3677564468833,29.660629154132256,0
119.31705022841983,28.013025852775577,0
176.1696446540309,70.60374147929991,1
174.12214859230858,70.15641892283365,1
176.10579440813217,69.80762101438309,1
175.91146659690028,71.55012464424065,1
174.62133523681211,70.59574036604344,1
120.34889186450067,30.580606483868394,0
175.21111466681788,70.13263587315134,1
120.72895130889988,28.811659593470992,0
174.43710378326685,67.79889788867445,1
120.64414401046328,28.80105547608152,0
172.91246396631365,70.61927712139526,1
119.16382242056007,29.568310049334887,0
121.6623622403184,30.445018942102738,0
174.34224153058278,68.74992158020771,1
119.74354455096847,29.699582808140182,0
176.17547320548718,70.66847139838492,1
175.18635733569369,69.76722157223226,1
119.9273995264668,29.1928300342412,0
118.212918226587,30.464398751543104,0
176.40836489966165,68.80436157167347,1
119.43625912999926,30.790801818273483,0
118.559294770316,30.266418798548145,0
120.21810534005893,30.335115364131436,0
177.11955363444054,69.95451289073374,1
119.91792194945843,29.502763387636147,0
121.35532567444191,30.422478347990957,0
119.93896613132014,29.60259512880997,0
173.90150652734573,69.65925532537551,1
119.65082135067713,30.148755597310178,0
119.77977563138144,30.992080493388602,0
174.03112047941914,69.94172594064399,1
177.98634732381146,72.37424851787301,1
120.33766900274213,29.39422634186182,0
175.2302523643243,69.75203323663958,1
121.0143983250557,28.686375550766133,0
119.42508387125284,29.738247785481605,0
175.92471842176406,71.3004010822286,1
174.19865449405182,70.33591302416863,1
174.0828573838103,69.81325936846568,1
119.15674475277747,30.239677333994624,0
175.60373614230969,70.0805637338228,1
175.9302121549968,69.01930700376049,1
120.41055955033258,28.721795516120082,0
174.9871515012394,69.40307252729129,1
119.28921189225473,29.485650464855333,0
174.30644400868323,69.00584989521398,1
174.34872144735186,70.32752106886596,1
120.38354992055116,29.19419895890298,0
174.10883112870658,71.60217485993424,1
174.99124910840385,68.60071099694333,1
173.66397170767362,71.05950694313994,1
118.46565264363758,31.16520483937433,0
175.37230925610618,70.84571460752358,1
119.90563342147128,30.86898285489477,0
120.10252068727641,30.33174682847987,0
174.94260204062223,69.57569338703365,1
119.42251736888772,29.188458453802504,0
174.5661895991354,69.92712156845768,1
175.2155489248588,70.11281159081902,1
175.07678161858544,68.5381353459696,1
119.25479654079106,30.732857828177075,0
120.13731848900767,29.79916429611915,0
119.05671453219965,31.41205731830988,0
174.46556476902887,70.73807896112203,1
119.82770633268552,30.79070028691729,0
175.829708721661,68.81090215250346,1
175.42340127607977,69.40196553695826,1
119.43248080239421,31.083619859513338,0
175.6719508601591,71.1940839751097,1
119.82070779972246,32.247962655854046,0
120.6210622382191,29.65566841136298,0
120.18409966783092,28.789502069574194,0
173.96943663654693,69.1755720978546,1
174.85868914058992,69.9206339507804,1
121.4904392795782,31.488777063977643,0
174.15294000881659,69.38393348796451,1
119.865013235363,29.287422022434086,0
119.17301714543287,28.83598064106993,0
121.771973499492,29.53237199982161,0
175.54994869612338,70.22328087227388,1
175.18800277913206,71.24784660716085,1
174.34824864932784,69.52408339822374,1
119.53155446821262,31.65832733467091,0
119.7978626364207,28.497450087230504,0
175.48518544830895,70.65304466007478,1
175.71635434130445,70.02877717243017,1
119.23143193202306,29.868814636362146,0
119.04617594373099,29.569723946289,0
177.08238061420676,71.21348249633654,1
120.08745318462255,29.29088275564856,0
120.03136906472533,29.661775319717982,0
173.86085773031195,69.9859226699439,1
177.08113925256026,68.97173615546475,1
121.79374170194512,29.14562071109628,0
174.16717885454895,71.7080104904163,1
173.5196672181201,71.10378297220649,1
176.51945709090887,69.04415976381883,1
119.97286855639443,28.539237564374794,0
175.34783719394852,69.20547180605617,1
174.2567610322625,68.3802448362424,1
175.25794170566803,69.53482578849689,1
175.01385941825401,69.95217203449589,1
175.39572946063421,69.54646818045964,1
175.64821446390368,69.20618744017486,1
174.33933746710494,70.81057351433955,1
118.63999069226546,29.75466528504354,0
174.63450928600616,70.70147317081184,1
176.70811852676704,69.68758355102419,1
119.21354636320976,31.242885811682186,0
119.66299886116977,28.62781065282259,0
173.43324504665765,69.20066975369805,1
176.18105840259926,70.95133643358398,1
175.2504256653873,69.22038554174497,1
120.59553269045662,30.08424197266326,0
173.57961171361143,69.27511788555783,1
119.60993025057488,30.334448173745685,0
121.27565004842225,30.232091398145062,0
173.3268825691447,70.77378184044473,1
120.5388489909613,28.416100185801234,0
175.02692869712934,70.57632428015802,1
120.14699117005615,29.551457085995796,0
175.98605862255843,69.54211924279547,1
174.07340025894794,68.80630087226352,1
176.42406797756047,70.73031013095081,1
174.59719831277616,70.0495359374132,1
173.769134532728,70.85187949931657,1
173.2145942675473,72.01388811003984,1
119.58785833722587,29.529999346205365,0
119.45244070632033,29.521442907007938,0
118.68455227160904,30.798194887981335,0
120.41079479459093,30.162419179851533,0
119.30541807776139,30.46791648769188,0
119.52899783777471,31.69402672619946,0
121.02525061362739,30.41338885585638,0
175.21854459243045,68.38366894020653,1
174.83773007642938,69.29368674573894,1
173.31310652991846,70.1789897332075,1
119.98931165229868,29.493984037562416,0
120.11491981975081,30.529598647119816,0
174.19771221780803,69.26101099916444,1
173.8112232617171,68.93496691657563,1
175.2650213175188,69.86860573044108,1
174.81898232755498,68.73628256634804,1
117.69415349737103,29.206446743606804,0
174.223478925415,69.1693443011734,1
121.61039351217701,28.879843320682916,0
120.95695837823581,29.889048169433018,0
174.53093955903765,70.86380601278024,1
173.771635613084,69.83816641463869,1
119.24639147749565,29.680332342817135,0
120.3461047899451,31.16975551068287,0
120.00065786973057,29.400659746443285,0
175.0668150046786,70.21722448236243,1
121.3958566986194,28.78998397577755,0
119.77895197062018,30.56204833205196,0
118.96386774807583,30.31595559457262,0
119.23983137792857,27.649941008367044,0
174.50273989016503,68.7737696716977,1
173.908437380001,69.42429310974333,1
122.85869773766592,31.674246324979784,0
175.42599519431343,69.0858597150002,1
121.79754254553258,29.660712275463602,0
175.29144833998382,72.28415452943923,1
120.14228627045793,32.12022568666958,0
